"zip_code","avg_income","density"
11289,48215.6944684763,136.83576653874
11293,46190.3754525121,43.6884718889948
11306,35015.7977737957,17.6802158168999
11310,74221.6238983769,93.7226482205775
11319,43622.9622011762,898.586678939452
11342,41443.1594466248,80.687534386514
11349,73808.7716729304,15.1305621266102
11360,48139.0141954312,2954.31763946763
11362,61037.9504916809,29.9665216892679
11374,67401.6427950287,891.86875446353
11378,92244.6914432552,238.287076689062
11380,61787.7020298065,1073.71480191251
11381,71961.5251041672,668.402942017572
11395,49663.4095313735,303.015060399559
11396,86250.3065464809,0.00181030263910465
11397,62164.7437963882,346.115152553144
11462,53221.1852153921,79.3615718017757
11470,75544.3776024769,156.860529478881
11479,84449.3503414493,4.45595593277503
11480,42133.2208675216,6.89066772467782
11482,55802.1040499338,456.058184379438
11486,86826.9780824188,1.72159762213566
11489,71454.6071464629,103.3965606355
11504,35627.1687982726,333.499823256426
11509,55921.1515307366,290.435068294364
11531,90190.2885906097,196.484797720196
11556,55863.8553762368,1147.8648057169
11575,31429.7670394859,65.49711634043
11579,81828.4485167682,208.17787184784
11614,53034.770794176,195.146612626142
11617,66132.8584342727,214.13039699585
11658,79861.1867369809,1126.3050258944
11667,47974.7517175253,813.603814693659
11677,83094.4783151988,0.361490917552946
11682,58514.2172147343,599.418036114366
11716,54383.6859736256,206.490876349964
11725,44876.202076955,192.450106179165
11729,38245.549238484,63.029006746698
11740,27713.0232056198,22.5503077188936
11745,60427.1365494592,411.026452614318
11747,72359.6788231551,139.161868542263
11749,77706.0482410187,141.114005634314
11754,53123.4625730058,97.5310276957291
11768,93752.450046158,133.511176642037
11772,67234.8805755583,120.356455302774
11792,52321.0358924551,284.140357983835
11799,56264.4689369546,122.48808173239
11800,60725.8422600827,65.4173231730196
11830,48403.4821900488,333.696307686974
11842,46846.4424471958,17.4702520594728
11849,55139.9249042322,706.280802692957
11874,78487.5769410773,2307.61368777917
11879,60552.9820786617,69.8239230752121
11883,63658.3928887985,1292.93210271802
11890,86158.8566578326,362.414328539129
11891,67761.4660613516,0.00735286157728625
11908,45937.6081749446,762.654391879669
11917,76368.8495763568,555.586467953953
11931,76586.7777497989,0.776090585208736
11935,74970.1812865554,72.7424376017479
11941,70753.8461499221,28.9088550957677
11948,55776.2733216599,504.459774157408
11949,41939.2817754901,194.961006240411
11960,57263.0210520133,347.505691920117
11969,64515.7093120862,409.457506361675
11973,84702.5316530163,68.8682385466298
11996,44239.8936610681,142.428213169551
12000,65444.8352642956,1878.94915703836
12002,60159.5888475487,249.831791727921
12010,52483.5885565309,19.1988153869372
12015,60181.5358257112,3.34756885963904
12043,75861.6001197099,1864.14790385562
12045,61038.51367612,148.811998449802
12053,33294.2554638765,2.89482774542824
12058,46487.57713414,75.1511642541884
12059,19705.119514986,1.47631857639448
12063,53178.9070623266,0.328728986406204
12070,78504.8032427448,1023.62094366204
12073,58654.675100043,729.421063173142
12074,55897.4947109771,516.998395060053
12086,68704.2930137578,141.310488366275
12095,89244.9779185179,182.730145900216
12097,64921.972407924,210.227132893742
12115,60817.0279714054,261.878771932561
12130,80528.5054585812,30.7136487612186
12131,91439.6527337644,84.9415924556758
12132,55148.1418647493,1277.10557975667
12144,58622.7858637452,408.392101690729
12161,42290.7587588325,2.80734555578097
12179,64372.1609520721,96.4444817530176
12192,50129.1534802919,271.836548789195
12193,56179.7027821525,912.348875511811
12208,36635.7831235876,226.236644955324
12219,63278.2234914312,451.969903329224
12226,45016.6334109602,48.912475861547
12229,78142.5643308103,784.380388107623
12230,40992.0991915052,1112.95677357816
12232,53091.3658156501,9.02154080938497
12233,65799.8047900111,563.773646081644
12238,80718.9858642845,21.6907841286542
12245,63849.474612874,43.1548044665642
12247,57477.3764507136,1098.04315328656
12252,61219.4191426129,172.378177691294
12253,59759.4761344154,0.589223732333545
12288,49351.5419913358,374.115407549376
12291,52771.7650290977,10.0415981807549
12304,63357.878023804,257.366936714211
12305,80724.1964377628,314.299224159491
12326,35960.5734443674,214.250295333381
12334,52658.5952353015,1976.30756412254
12349,67410.9631782743,211.013738347743
12401,61796.6999850168,172.679193600164
12402,76378.2750310021,187.039483158098
12406,71272.4497679512,398.321782612515
12419,74129.0945290663,27.177835099272
12422,54240.790946131,1061.13283435754
12423,58850.2896548875,2610.0595884674
12433,74569.2962830577,278.508781933424
12434,41277.6740364913,14.9216419756341
12441,65383.6695066495,129.810939102845
12442,59175.1915098793,0.88574507387045
12443,60630.0285564177,3.14596656464706
12449,80606.2456142171,353.338799673785
12452,68152.0010359973,60.6670138722831
12460,71818.7545339824,79.493135609457
12472,58709.1628889083,88.5705174155141
12477,58753.7814528252,225.678347193562
12481,32249.6491975788,136.612450226256
12484,78996.2881159544,11.9818460427793
12486,47902.967667016,456.884363692055
12501,67243.7962143893,133.585090528131
12504,83365.4006397735,117.442398309048
12510,59359.2427450556,99.454515076295
12531,58293.1911060068,257.001830950725
12534,39616.2779050577,1006.38106582118
12535,80535.2126776303,21.8918963539215
12538,69539.4470140444,530.646846013228
12552,77633.3820003923,195.401324863731
12556,55639.4635983041,65.9758700163236
12564,56932.9204103206,87.060504837857
12565,46602.8299907086,78.7715262402648
12579,54084.6519429506,1.68124218676086
12599,48720.4700874421,139.662203202543
12618,48852.7224227659,2903.48613932844
12621,50835.7210406856,468.378451833226
12637,68332.0980618092,0.000794015716352664
12640,44548.5476279299,1090.77407808587
12643,47209.582750678,140.05501461412
12656,53748.100950276,771.418369230757
12662,61643.6262722103,4.87905559654665
12663,44836.1133537998,1365.56507165476
12670,43464.4167586362,511.484040859861
12679,70789.9728208804,331.602791369929
12710,69362.0208006453,98.1156757955518
12720,37599.373643474,918.88350081375
12722,36731.404105218,64.3221886036563
12728,63035.6770925153,0.353233649719424
12730,62126.2716389119,35.117589697857
12734,78678.0259964744,626.212200380874
12749,68842.0141731396,189.497103162848
12754,53058.6838730505,147.956751494782
12770,53957.4138671548,6.64597104637682
12783,89650.8848693681,131.594194928871
12791,62547.1209826281,366.049136977846
12792,57146.4803471417,569.930389914983
12793,69393.4010521697,0.133721651108
12800,72137.678121108,145.697143932815
12808,61851.7825027211,308.799114753556
12811,64927.177705096,483.141521806232
12816,41262.3252335854,34.528423323722
12836,71516.9171932645,44.5348010132538
12846,43425.6221490859,442.689592110115
12847,36691.9808481582,46.6982185428704
12859,55515.1041592226,28.4866059564858
12869,57079.9261223277,1177.88962407531
12884,38741.3105163078,363.360675334161
12886,87222.9901808122,1.50991102746046
12891,50131.5710653974,170.178208118742
12911,61958.2972701319,59.4326015517137
12926,58731.5971240988,945.120127165845
12927,88476.5277280102,14.085836136941
12935,56754.4014444003,0.979739382031909
12937,69307.4556437663,23.2576282786885
12947,66694.3823223111,110.96537828031
12952,89237.989586372,1987.74297319008
12953,63338.7080041456,32.6784349243111
12956,57968.8339979972,430.200648722764
12971,73041.3293417866,1.39398979707445
12972,55438.4101640172,0.565080298797482
12984,50227.2448135288,472.117628239961
12986,39513.7975056263,60.7145846186119
13007,50521.6600098401,89.496953214011
13009,68881.8683534129,452.518547005327
13014,85932.561866172,564.98202658397
13041,40129.0852450793,1070.48581688755
13049,37282.9975705672,85.7834263171507
13087,55270.3403586591,93.1906254693777
13100,56075.5469862047,0.623783049099609
13106,80882.1426468358,1472.47532787028
13107,52367.3178814057,718.451916641079
13113,75261.7740068117,157.88449180568
13130,67228.0466563516,1525.64774763349
13152,74968.4481720776,50.4408715055845
13156,79025.3266116284,129.43087914407
13158,47858.3391533383,185.358578243886
13166,85923.3638821437,0.423458594490146
13186,55060.8475488127,285.295187986534
13196,53325.2612761111,67.5169752798386
13203,59783.7819994483,13.3546505689875
13214,49820.343250245,0.44629207024712
13218,64564.8261847226,1.2363874896084
13222,77390.2059811509,643.797824591229
13243,38625.2286624186,23.7325633815267
13246,81735.5463668188,34.3283578047724
13251,55416.9909104256,3.5292669825005
13271,52140.4095037267,256.872929850544
13274,66553.5894294677,16.8237905008067
13279,74631.0884331044,55.9178827173096
13307,88747.8142418182,1541.46673418244
13315,58178.4008892449,879.458056139506
13319,47345.3170161265,28.5299808203342
13321,65717.308460585,576.789047036744
13323,47871.2489103493,1623.35039146511
13325,49991.6577869555,1.63056856557979
13343,89715.7046300846,135.036971831879
13344,78842.2078493304,140.20594604158
13348,48566.0041757278,730.418510706321
13354,60869.148149567,0.00265488771308415
13369,40003.432644498,1323.70422561945
13370,60955.3295684411,0.939949558100752
13371,75228.891122114,444.814745631809
13374,51286.45048633,0.222287995061632
13383,82707.2490319293,134.636697758996
13394,69608.2811295798,407.351776575352
13401,64863.0763722304,70.3292939225647
13405,48122.8874310431,1071.93717494385
13416,57076.3062130772,431.708301992072
13428,69082.5280105342,16.9378267671393
13443,52494.9129855997,369.752439101507
13460,54985.9880136662,183.8764638561
13467,72036.9504399881,246.07264734968
13473,79870.3556889728,1961.95687442512
13493,48316.6105519438,127.013997160889
13504,46957.7025100615,17.8896792600736
13517,59030.1368628049,5.1868405262789
13548,27995.6126840403,476.786317037581
13570,30389.9635580584,20.7119853829
13572,55418.5670898877,255.478310854879
13578,48950.9532942502,142.971008249542
13589,96819.1582711794,104.837434778644
13618,66252.3049426411,21.7374255779961
13644,52642.9391079713,9.2533891783841
13653,48539.095904136,333.673067925176
13665,64349.1531393282,152.132748595154
13668,29349.0254366115,201.021967115922
13677,54962.5861422628,6.38826102422479
13682,67756.9132749085,7.53369592994563
13691,61387.1562745736,645.88871940859
13692,57004.2278576476,14.2296263927542
13698,41225.1694258923,164.777488878897
13699,50360.0221032541,742.252784976917
13702,50125.0171226405,253.43197064796
13705,79753.7609429482,5.33822983517034
13710,49511.109115645,5.39935816915855
13726,35950.8072916673,945.304684037266
13734,40055.827477055,0.684243949246824
13741,26351.3908513609,0.610527397029705
13765,86408.1008194594,2.91334516271618
13799,91337.7594479017,36.8691976360405
13803,34302.3487709679,42.7258103449585
13806,43712.4649482587,333.64175164877
13825,42772.800505109,68.2792043493389
13846,68381.5535927227,2071.09706127886
13861,27913.8255559723,23.4478716298223
13865,65824.1402584034,77.6499445424133
13869,52999.7773657587,29.0717536731399
13881,99236.651517794,55.1743860686846
13887,87853.4256753476,870.434057811776
13894,67861.3541600546,507.664232023132
13899,47461.0010923144,159.095727732571
13916,71809.3586878309,1231.15098663189
13917,62491.0740808359,134.235938592468
13920,51018.6472523109,1361.51968527067
13942,73822.9938407615,0.324828077331426
13945,57239.3966834268,140.445440343595
13970,40017.4343196578,303.353789154123
13972,57252.1588487152,12.7642697644931
13974,77093.8818699894,457.654179117517
13985,42510.2281711227,1220.53793027778
13996,47018.8307316455,29.1270244675792
14003,57324.3466947022,140.772413895924
14008,87366.3589084039,372.979503521783
14011,52535.7356546708,555.563905221452
14013,66558.6678099493,420.804192009798
14057,59260.2736279793,265.075877906432
14069,85375.6172527487,1.96475467314803
14073,54708.2160297191,15.0472937748523
14085,43359.3449248628,100.698572533778
14102,40968.6537238421,728.841322875465
14110,80746.8604685184,799.768739529384
14121,54527.9749349807,327.942162588053
14122,69423.0720768317,2.19556638414155
14125,41143.0947491483,98.4503248050337
14136,60187.6285167077,86.9111061553762
14140,61240.1091347076,127.523464628559
14143,91928.4612305117,2544.5589711102
14150,92381.4938247018,9.41203549153146
14153,60068.083211986,46.3993317584298
14154,25304.9836259562,105.029838870293
14155,78654.4865052833,221.94589868358
14161,65637.4538991362,175.397793563144
14166,54788.5025235011,36.0529875601649
14183,52674.0406672816,44.339816659753
14195,67127.3983937183,82.1917554401454
14204,71641.0573229969,627.13448299527
14217,62269.5306644024,50.1036596862316
14218,84846.1060574778,284.68409298752
14233,42840.7314025563,458.943647057657
14235,76143.6727758024,84.1840272990829
14236,97934.0920194401,997.345886050016
14240,57446.8495318814,228.611241593913
14252,57708.4439983244,36.3504179431099
14269,63770.0661153264,29.5677616193831
14272,61240.7357701418,29.1024643484402
14312,42905.1201023914,6.33930174059659
14321,79833.5715006373,9.01775983616674
14322,66948.7251126182,191.477608869763
14332,37730.3293893007,2.35041468466275
14333,64293.9740614534,304.517628283505
14337,55312.2291099174,7.83671210787947
14340,39096.3441554822,545.721652957775
14351,45146.7648642357,26.5586225593435
14356,27690.4631116369,2220.19383765507
14366,52859.6978065913,211.073068570922
14378,62043.4849294158,189.689790184094
14390,69026.8594084518,204.06276858772
14391,73028.708656979,0.0528568801516197
14411,71013.9738331766,53.9003024495994
14413,58950.4063330252,476.610849935212
14420,66339.1912804331,1013.29883171733
14423,72882.7058711521,8.98470913008733
14453,64917.4091413249,228.409639562286
14454,51881.4951011196,555.250082217575
14472,54875.9215574433,10.9778724633023
14486,37849.9795167194,83.4631319800701
14490,44496.1267660282,1095.00461743535
14503,71051.3145825485,13.6914219841694
14519,45120.3427752778,83.6312591620487
14530,40669.6049158454,13.537909653749
14531,75238.7450161937,62.7752224932946
14532,60317.4128362067,983.254808328279
14553,63030.7672404981,30.2650990354555
14556,88539.4681169277,186.652931816051
14567,67590.2220365919,201.995204591899
14587,48783.1767437242,6.51307812394884
14596,39698.3729400358,123.719538730966
14605,75300.4826497101,961.234619812583
14606,52557.5204209478,422.666914326966
14614,66279.9727251254,451.945653572237
14630,69730.8764515249,75.3968560134137
14642,51623.4926715751,229.61905800839
14649,35987.5076974615,1776.91571486513
14681,67050.4597316888,14.0283986040249
14702,58423.916357242,21.2791256065692
14707,52823.1895341168,30.8381934271307
14711,69643.0011915035,547.467608518313
14736,63631.3150356415,1.97430938677386
14775,73024.4569595456,17.034714929263
14779,50082.9721794031,422.925660528209
14782,70611.1240041622,548.796876398723
14788,76726.8577132381,585.323712658598
14791,39260.2681423032,373.368147025535
14798,57264.2844359851,270.678276895046
14802,84748.0300938898,5.51907596052699
14825,45493.8577295101,257.990168465769
14842,64250.7198035361,0.129281362718368
14845,68107.1526046353,712.642553676259
14846,36049.740009848,189.967446887209
14852,90879.9666082825,0.402501013032517
14858,64737.3852388695,10.6425140732422
14861,69305.9226724557,583.617188475622
14876,51462.247607651,202.40045505836
14883,84695.4024986642,425.560805059752
14902,83349.1682634777,89.62811007473
14907,51375.5902694057,169.633443456019
14915,42338.2279117834,937.899156810699
14922,77170.7931250968,980.590080070161
14925,82804.8255023669,1936.46173065097
14926,30295.7337904712,14.5082436102839
14928,68336.1554792187,52.4992159708999
14939,31801.9569779358,25.0548842061901
14966,85334.2977154272,652.093842463819
14970,87824.7088583129,5.15877009581434
14982,47832.2515482693,10.739132739013
14986,51658.2642668376,332.652884049907
15004,48959.7956888544,31.369596578628
15005,33789.314326184,0.0208068900520806
15012,55723.7482723493,28.0786598665558
15014,65523.7868876828,23.2215947084899
15034,48112.9467670506,504.667322261371
15054,76776.890500928,1299.76171821533
15064,51623.6979889021,6.03668271162142
15082,50654.5154650958,5.96670053759473
15089,74631.7954765091,559.269185296245
15097,82347.1306562232,446.084397337762
15108,56488.9582679377,294.839857648082
15116,59390.2658502673,37.3988085998113
15140,66106.6004762148,1.32650081011548
15142,54905.1262710761,61.4103892606233
15156,81789.7756227643,235.521557216269
15164,74689.4132593364,591.174033954335
15167,66318.5105217502,89.6494171775553
15172,44351.9017414267,41.8410978264134
15173,34148.0259471302,842.38189353471
15179,34441.9616847925,451.609172108076
15193,61492.9270721911,139.276286774116
15197,83497.1044302072,59.5293052919348
15199,48861.9483355444,54.3631399528748
15223,34234.978419744,638.711376100698
15225,69228.9769477952,704.039044724641
15228,72120.7197380853,395.896591841989
15233,69677.6253628081,396.988707772496
15252,52547.3624054357,680.177210451282
15282,77640.5616935647,671.670220243009
15297,60119.5642768444,1.61543915636451
15299,63361.9028541406,91.0998212319174
15313,59317.4377658944,10.163580878105
15331,49982.133812399,290.606810171741
15333,57592.5695301595,50.0690751501291
15339,56666.5701903465,317.468683025652
15349,52028.8819722637,350.028942772635
15355,44748.7336761024,0.234782936825565
15356,68683.721486272,2633.34588183821
15363,54806.9347447775,310.672395600453
15364,56989.1533505117,9.3053287039115
15367,62529.5340470115,355.576510072359
15372,56699.3918134296,60.8876853696482
15374,55782.2589500799,1257.73822461097
15384,54953.2427467272,21.0739917605575
15402,62071.600619161,399.33432988399
15404,61594.6945744158,5.29408183750327
15429,41495.9431053288,735.54898594818
15434,51525.8372319486,25.4746453641422
15435,43992.287113288,412.400247956885
15441,58032.48277994,1437.97829588111
15455,80216.825851512,0.0153722757649372
15463,43800.720692734,150.411420569281
15479,64801.5257668645,31.4958471102329
15485,24330.1109876014,26.6390379247815
15495,76806.7309626988,158.80313763529
15500,73996.625830418,413.948297204634
15502,55977.5458606813,0.739871038999734
15504,56044.3016005558,11.2493384163377
15509,85474.7646995585,41.6550259447271
15528,47935.5938985545,26.7933615038194
15532,68141.8984139078,185.959245490079
15543,58859.6703510165,2.74344754709898
15549,46701.9968117414,570.191224905647
15556,49781.7735506381,172.046764341967
15569,51393.2979251445,160.255452462718
15575,84785.5371436289,433.347192645311
15578,81544.7188444515,432.879079432131
15581,20164.4470662649,20.019943778058
15583,50194.2177780628,0.40825969667935
15601,62455.5013354047,437.295428650997
15642,39918.392085428,0.444105812120889
15647,54494.7384372107,283.66088674563
15685,65840.9121819695,335.532613210016
15689,58759.2184854936,803.62512103774
15697,44163.5539934939,17.4387889184608
15708,62747.3800175382,41.7070680907924
15721,52865.4186711384,1.85456557397535
15722,69437.2604726215,6.73652670067452
15751,110063.197740308,258.940429356925
15753,42396.1834500357,493.773513840422
15763,52170.9227000132,17.9301205212736
15774,43594.9176232594,1056.22395262824
15788,72903.3158874843,241.669083261458
15789,59834.9580397413,285.720788490808
15796,48939.8518621467,249.744639438399
15797,65032.5200496333,726.131235870891
15809,49098.3805698707,3.70913748226744
15816,36861.6255377713,81.4071444271677
15835,81838.7117875463,1410.90771694336
15857,72667.7524687994,252.01202519061
15872,60328.6818136535,15.4679921650443
15877,73028.3192989205,135.718754487652
15878,92774.7122472507,670.827446919446
15882,49469.2944420533,12.9612720054675
15884,71313.7598720044,247.302721985194
15887,54188.1838604271,170.519895408456
15890,72242.0969482739,1295.98238718104
15896,48757.66282408,322.272811316515
15899,93091.6033609823,271.364609877802
15905,72479.125893314,359.13456740591
15911,56394.9934630521,227.049925533434
15914,43772.9566689546,192.272812167152
15917,31853.7797418656,41.7265171889915
15922,86594.2591095565,397.670831825778
15933,67983.7938779115,20.3536030187795
15944,69936.4418461487,466.235261803328
15949,62212.9739994795,246.911148577494
15966,46272.4121754381,673.930599701279
15985,68412.2092363133,2031.96251940467
15996,54632.7533149604,1623.04626001502
16004,51544.433741266,206.845970190428
16009,48638.2397443284,531.067622308051
16010,44295.8514915538,837.459880084802
16011,81248.7853224983,29.1189127732317
16022,47271.3175721199,0.0810352584989884
16037,63232.5040246569,359.870930479737
16038,49373.7101010269,141.791318744777
16080,49979.2109649886,234.114277911142
16087,69990.8828334119,22.449904501573
16098,89380.4070286024,963.997855287456
16115,55298.6143866585,606.174452357312
16130,33674.9928581918,736.783762066855
16133,55968.8581406949,39.0464398501933
16142,74600.9364492282,288.940709201982
16149,78597.6237917862,23.0423230768472
16177,53352.356748126,38.3161378397329
16179,56521.8431548077,134.097201847119
16185,50457.5189105288,812.733395791123
16197,47184.1882105379,290.134080331022
16199,45698.9143339163,61.6646464103053
16206,74061.8400814709,0.105006130760984
16211,58925.6671899708,459.501611219566
16217,50299.8420414602,570.947945283828
16218,59842.8862097428,106.059674149687
16224,62128.1474615766,820.725911423964
16228,63648.1241954832,142.086265812215
16230,74821.5231438025,709.287223328332
16231,38954.9053459656,93.1525598367846
16249,60463.8131377718,65.0120789503196
16270,53830.6877153655,805.374841863959
16272,88668.4958417523,374.761282213296
16275,55748.2922084625,192.518233066105
16286,27350.2158446317,505.052310653893
16297,61910.3827258757,1.3194096817353
16307,33356.7205481295,465.460116905097
16320,48679.2119571757,86.1332929597771
16326,34636.3910153875,519.243576629114
16329,79201.4586758542,169.575967204365
16338,59380.7697877958,249.219291384112
16356,34651.4179944933,464.986621994983
16365,40979.1216997494,612.446207791236
16374,48387.6375375749,88.1499791719594
16416,94432.4381586403,375.381699759973
16435,72215.1595953876,2125.89097027485
16437,65093.1210573098,0.131154144074264
16489,47438.2369577597,0.659320856876455
16497,51172.5950080961,222.272672296777
16503,63962.7851275858,816.657930661094
16505,70093.6085352155,50.7228990393232
16513,79274.1420096485,229.025239122104
16516,54258.327372344,33.2329640688035
16520,96139.1763706247,544.756589816654
16522,54675.6911316442,574.557721935929
16541,69924.1276047821,12.0149870322364
16543,66727.9423680816,0.956183160469422
16557,69937.4866604851,17.4195456287291
16559,74117.6297827027,160.476738219855
16560,62955.2854733134,9.5564288038909
16564,70717.0826173081,1.65879961904199
16569,56115.2630036245,17.7937837510398
16572,64748.3977951918,935.095020492424
16573,54178.5292348323,44.2531254409951
16576,53985.8325894069,412.044651679948
16584,72695.8594919884,121.327244196596
16588,64326.7390212335,419.80829186469
16600,85169.2526773689,719.919383787814
16630,28334.167399055,660.343265288337
16636,53297.1815190476,619.040581831793
16660,79051.6365281495,151.111541472768
16663,62420.3711371006,0.0275186139315549
16681,54982.7374048028,359.077421179037
16723,67562.4106023058,208.131650509035
16724,69883.8922890095,43.0785776997874
16747,50808.316861861,4.19914278745287
16754,69980.5300531479,2356.94412249647
16798,53340.8087389179,87.3118636781097
16800,95405.3379575945,706.222533428685
16804,44637.3380540986,156.623522789248
16812,63642.8498932329,66.4539544323908
16818,71238.4862508754,416.65337258631
16845,46770.9925256376,500.480944680929
16862,55247.2870893006,284.060930939213
16884,55711.7369512175,246.391459158323
16923,55664.0115866424,450.793934792749
16934,55068.6645435024,336.211359958662
16939,84128.701115955,595.196401689057
16945,49219.3631275496,165.502809453166
16953,89205.6628753934,474.921875820456
16958,40051.0480817549,55.1489354188801
16972,46995.7090445196,154.716194482805
16985,70074.6924352866,9.19294516849472
16988,67403.3538884189,966.796445484035
16991,66011.3278841996,6.19111890168835
16998,48000.0142884752,16.8355570565691
17001,79405.4539061494,990.662693787403
17017,56125.5945231727,468.791916286081
17018,34638.8424110264,16.1312220744115
17025,54433.0492669792,1206.27164350269
17051,68639.844263519,515.711531238304
17069,69116.1450674607,91.9161471372239
17071,64936.7222601515,423.266763368754
17081,40157.1217321331,85.5953823213187
17082,58930.9863862311,63.8994863847747
17083,77028.2952911488,2.64645170865813
17088,42912.2192078464,229.966130083985
